,full_text,sentiment
125,Ekonom: Hentikan Narasi Kebencian Agar Indonesia Tidak Terseret Resesi Global \nhttps://t.co/P6jn2niwZg,neutral
126,"Video nya dari judulnya emg rada bikin takut sihh.. Isinya berat bgtt ngomongin perekonomian dunia, dan impact resesi Indonesia di akhir video. Gegara video itu jadi lebih melek ttg ekonomi dunia yg lagi ga baik-baik ajaaa.. Yg efek akhirnya bisa kena ke perekonomian kita jg.",negative
127,"Sekarang Pariwisata Indonesia berada di posisi yang tentu saja lebih baik dari tahun lalu akibat dampak pandemi, kita berjalan di jalan yang tepat sehingga ancaman resesi eknomi Indonesia kurang dari 3% Luar BisaaðŸ‘",positive
128,"@DokterTifa Maaf ya, Indonesia bersama India, Meksiko dan Brazil aman tahun depan, Eropa, Amerika bahkan China masuk resesi? Klo mereka mau kembali ke jmn Batu biarin aja, ente ke sono aja",positive
129,"Telah terlaksana Aktivitas dari Departemen Kajian Keilmuan yaitu DIKSI"" (Diskusi Bareng Himasi) yang bertema ""Peran Mahasiswa dalam Membangun Pertumbuhan Ekonomi Indonesia di Tengah Isu Resesi Dunia""""",neutral
130,"Suku bunga acuan Bank Indonesia (BI) terus mengalami kenaikan. Resesi ekonomi pun diprediksi akan terjadi di 2023. Lantas, bagaimana sebaiknya mengambil KPR di tengah situasi ini? Simak selengkapnya di sini. #dailyupdate #29okt #infog https://t.co/Pb8BqsCI8G https://t.co/RgscIXANXq",neutral
131,@DokterTifa Jadi kesimpulannya indonesia siap menghadapi resesi dunia.. Bahkan negara2 barat mengakui keberhasilan Jokowi. Ya kadrun aja yg gak percaya semua itu dan menafsirkan lain pd fenomena ini karena minimnya kecerdasan  ðŸ˜¬ðŸ˜¬ðŸ˜¬,positive
132,"@U1nisa @jembermfs Ga jadi resesi, karena ekonomi Indonesia bagus",positive
133,"Tahun depan ekonomi dunia diprediksi akan gelap. Oleh karena itu, kalian para pemuda dan pemudi Indonesia diharapkan menjadi pelita yang menerangi Indonesia dari gelapnya ancaman resesi global,"" ujar Sandiaga.\n\n#Temansandi #GoodByeNasdemAnies #1YearUniqloOnline Gondrong Banser https://t.co/vCNJwaxxaC""",neutral
134,@ryan_i2 @neohistoria_id Indonesia tuh bikin makanan sendiri jd cenderung tahan resesi. Energi jga punya. Porsi impor pangan dan energi kita setau saya ga besar deh kyanya (secara porsi),positive
135,"VIDEO: Resesi Ekonomi Global, Indonesia Kena Dampaknya? https://t.co/nrboIs8BVA",neutral
136,Anis Byarwati: Indonesia Terdampak Parah Resesi Ekonomi Dunia Jika Pemerintah Tak Antisipasi https://t.co/5mgwFqcBpv,neutral
137,"semua staff kemarin sore balik kerja dipanggil atasan, katanya mohon lebih aware sama resesi tahun depan.\nngeliat pic di atas jadi kepikiran, indonesia jadi resesi gak sih??? wkwk",neutral
138,"@ezash Yg bikin resesi itu justru kalau takutÂ² buat belanjain duit..\nBelanja aja seperti biasa, usahakan belanja dari UKM, dan kurangi konsumsi produk impor.. insyaallah Indonesia ga akan resesi.",positive
139,"Menteri keuangan seperti kaki tangan IMF, digembar gemborkan akan resesi, jika begini perputaran ekonomi malah jadi mandeg, karena di takut takutin akan kiamat ekonomi. Ini seperti sengaja dia ucapkan, agar Indonesia masuk dalam skenario IMF. https://t.co/EmkGAKZzCR",neutral
140,"Tahun depan ekonomi dunia diprediksi akan gelap. Oleh karena itu, Sandiaga berharap para pemuda dan pemudi Indonesia agar dapat menjadi pelita yang menerangi Indonesia dari gelapnya ancaman resesi global tersebut.\n\n#Temansandi #JemputPaksaLukas Lukas Enembe #1YearUniqloOnline",neutral
141,JK Telepon Sri Mulyani: Jangan Takut-takuti Orang Tahun Depan Kiamat https://t.co/W79RLmsuAW,neutral
142,"Di tahun 2022 suku bunga udah ada kenaikan sebanyak 3kali sama BI, ditahun 2023 mendatang apakah resesi akan terjadi juga di Indonesia?",neutral
143,"well, sebagian negara sudah mengalami resesi. indonesia juga bakal resesi, it's a common thing. hal yg lumrah terjadi, pertanyaannya seberapa parah. it's a warning for us, biar apa? supaya lebih mikir melakukan pengeluaran, ntar ga di kasih tau cek out trs pake paylater",neutral
144,"Indonesia gak kenek resesi kok jare pejabat, tapi suku bunga kok terus naik ? Rupiah yo terus melemah, perkiraanku salah berarti selama iki ðŸ˜‚",neutral
145,@CNNIndonesia Ooo takut to. Bukankah dulu ada oposisi juga bilang Indonesia akan musnah thn 2030... si JK ini anteng2 aja.\nKenapa sekarang takut cm sama resesi ?,neutral
146,"Menteri keuangan Sri Mulyani Indrawati menyebut bahwa tekanan resesi ekonomi global tahun depan, terhadap perekonomian Indonesia sangat berat, Rupiah meskipun menguat tapi itu hanya sementara saja, setelah itu pasti jatuh lagi.kabar baiknya, harga pangan di dalam negeri stabil",negative
147,"Siswanto, D. (2022, October 11). â€œDunia di Ambang Resesi, Kinerja Penerimaan Pajak RI 2023 Masih Aman?â€ https://t.co/BqgYRkvy0p. \n\nHAHAHAH saya curang, sitasinya pakai web generator, gak saya implementasikan ilmu pengetahuan dari mata kuliah Bahasa Indonesia smt lalu :D",neutral
148,"Bukan Hanya Bu Sri Pak\nNakut2in Orang itu ada maunya, paling tidak kalau Resesi merembet ke Indonesia Dia berusaha cuci tangan duluan supaya Rakyat memaklumi\nhttps://t.co/p3ngkbLUOa",neutral
149,Janganâ€¼ï¸\nSetuju pak e... https://t.co/2OCgYVRXF8,neutral
150,"Tahun depan ekonomi dunia diprediksi akan gelap. Oleh karena itu, kalian para pemuda dan pemudi Indonesia diharapkan menjadi pelita yang menerangi Indonesia dari gelapnya ancaman resesi global,"" ujar Sandiaga.\n\n#Temansandi #Sandiagauno #Sandiuno Telkomsel #dijodohindonopradana https://t.co/mJ3zoqOyDl""",neutral
151,Siapa bilang Indonesia resesi?,positive
152,[askrl] lets go https://t.co/qQiirUvhUc,neutral
153,"Waaaaa senang liat yang pada liburaaannn,,gantian liburan biar ga ada tuh cerita resesi,,penuhin destinasi wisata, belanja dr produk lokal,,larisin pedagang kecil, insyaAllah Indonesia aman ðŸ¤²ðŸ¤² salam dari #umbi yg wiken pun kerja ðŸ˜‚ https://t.co/ZVe59yaDec",positive
154,"Tahun depan ekonomi dunia diprediksi akan gelap. Oleh karena itu, Sandiaga berharap bagi para pemuda dan pemudi Indonesia agar dapat menjadi pelita yang menerangi Indonesia dari gelapnya ancaman resesi global tersebut.\n\n#Temansandi #1YearUniqloOnline Lahiran Salafi Rehan Lisa",neutral
155,"Resesi di Indonesia ga ngefek kayanya, soalnya semalem acara konser berbayar di AlunÂ² Serang rame yg dateng wkwkwk",positive
156,Chatib Basri Bicara Batas Dampak Resesi Global ke Perekonomian Indonesia https://t.co/kIZj1QFSb0 #TempoBisnis,neutral
157,"Menteri keuangan Sri Mulyani Indrawati menyatakan bahwa tekanan resesi ekonomi global tahun depan, bukan kaleng-kaleng kalau Indonesia tidak tahan dengan goncangan yang di akibatkan resesi ekonomi global tahun depan, APBN kita akan jebol,tegas menteri keuangan Sri Mulyani..",negative
158,Bukan Indonesia sja yg dilanda resesi ekonomi \nTpi seluruh dunia. Bahkan ada 28 negara yg antri jadi pasien IMF.Alhamdulillah Indonesia tdk termasuk.,positive
159,"Masih bingung sama namanya Indonesia punya utang triliyunan"" kenapa ga nyuruh peruri aja cetak uang yang banyak tukar sama dollar terus bayarin utang itu jadi ga ada namanya resesi, kenapa semua negara matoknya harus sama dollar sih""",neutral
160,"Indonesia bro, resesi mah belakangan ðŸ¤£",positive
161,"Langkah penting pemerintah hadapi ancaman resesi global, Menko Airlangga: Indonesia cukup beruntung https://t.co/6JhhXERqbm",positive
162,"baru preorder mulai, udah sold out.\nfixed ga ada resesi di Indonesia!!!!",positive
163,94 Tahun sumpah pemuda. Pemuda ditantang berkontribusi menghadang ancaman resesi ekonomi tahun depan. Pemuda Indonesia yang kreatif dan berkualitas pasti bisa.,positive
164,Rantai pasokan biang kerok resesi ekonomi Indonesia https://t.co/DOjyT0OmN6,neutral
165,@naeollie Seperti Indonesia dan resesi ekonomi-nya,neutral
166,@detikcom Siapa  bilang Indonesia resesi ?,positive
167,"@SBYudhoyono SBY ini bodoh apa ga ngerti ya , dengerin itu bu sri kompres , dunia dalam resesi tp Indonesia masih kuat 2 tahun covid dunia lupuh Indonesia ekonomi tumbuh 5% , SBY jgn buat rakyat bodoh seperti anda",neutral
168,"Terima kasih Pak SBY Tweet-nya.\n\nSkdr opini blm tentu benar utk Indonesia: sy duga warga tak akan terpengaruh resesi dunia,resesi Indonesia. Karena yg terkena resesi sy duga sosok spt LBP, mgkn jg Bapak, BUMN, oligarki, sejenis. Rakyat mah di negeri ini msh bs mkn genjer, ganyong",neutral
169,IndonesiaðŸ‡²ðŸ‡¨ dilawan..!!? kita mah anti resesi..!ðŸ˜…ðŸ‘,positive
170,"Perang Ukraina-Rusia jadi ancaman resesi dunia,  Indonesia lakukan pengendalian inflasi  https://t.co/JyvBYJ7tJp",neutral
171,@detikcom Ini jenis antrian yg perlihatkan Indonesia ngga ada resesi dst..hehe,positive
172,@ezash Kan udh di prediksi kalau Indonesia bakal bebas dari resesi,positive
173,Harga minyak dunia naik saat ini krn ancaman resesi dunia akibat perang rusia-ukraina. \nHarga BBM di Indonesia gak naik. \nKadrun kok diem aja ya?  ngasih apresiasi atau gimana kek ðŸ¤£,neutral
174,"2024 Indonesia bakalan resesi !""""",negative
175,"Resesi ekonomi menjadi ancaman global tahun depan. Negara-negara, termasuk Indonesia pun mulai mewaspadai ancaman tersebut. https://t.co/2ubDSqBLpj",positive
176,"Ini berita hoax. Berita palsu. \nRedaksi harus bertanggung jawab. \nTau kah kalian, negeri ini sedang hancur, mengalami kemunduran, ekonomi sulit, hutang meroket, penguasanya oligarki, rakyatnya sengsara, menderita, resesi, ambruk, bubar.\nIni berita hoax. Ga mungkin ini Indonesia. https://t.co/CrTOHQ35ff",neutral
177,Hary Tanoesoedibjo Optimistis Indonesia Mampu Hadapi Ancaman Resesi Global\n\n #Sindonews #BukanBeritaBiasa .https://t.co/W4yy6POimf,positive
178,Menurut Ibu Sri Mulyani Indonesia termasuk dari negara-negara yang terbilang cukup baik ekonominya dan kuat dari guncangan resesi.,positive
179,@hanacaraka73 @AyaniMel Lu sendiri bacot..resesi slhamdulilah indonesia tdk kena dampak nya..indonesia tangguh..indonesia kuat sesui motto..hut 77..,positive
180,"Indonesia sudah beberapa kali mengalahkan kondisi resesi ekonomi. Namun apakah tahun depan yang digadang akan terjadi resesi lagi, Indonesia sudah siap menghadapi? \n#resesi #resesi2023 #resesiekonomi #waspadaresesi #ReferensiTeruji #infografis #Validnews https://t.co/w5UM061Cj2",neutral
181,"@collegemenfess Enak sama2 lulusan S2 deh cobain dah. Tar pillowtalk nya ngomongin pendidikaN di indonesia, cold war, resesi global, hingga psikologi anak ðŸ˜¶",neutral
182,Semakin yakin kalo indonesia tidak akan resesi wkwk,positive
183,"Salah satu sektor yang terdampak ancaman resesi 2023 dan kenaikan suku bunga Bank Indonesia adalah sektor properti. Lantas, bagaimana perhitungan ideal untuk mengambil KPR dalam situasi ini? Simak selengkapnya dalam infografis berikut. #focus #kpr #infog https://t.co/ZxH4xPJeFC https://t.co/n1mEUisLl4",neutral
184,DPR Nilai Indonesia bakal Parah Terdampak Resesi Ekonomi Jika TakÂ Antisipasi https://t.co/Dqm4H2DjK1,neutral
185,Pernyataan Sikap Gabungan Serikat Buruh Indonesia (GSBI) Nomor : PS.00011/DPP.GSBI/JKT/X/2022\n \nMenentang Gelombang PHK dan Menuntut Kenaikan Upah Buruh di Tengah Resesi-Stagfasi Globalâ€.\n\nhttps://t.co/a1wCpEDHn1,neutral
186,Apa itu resesi?\nYg antri ipon 14 aja panjang bener\n\nDan ada yang beli banyak buat temen temennya yg nitip\n\nGokil emang indonesia!! Keep konsumtif guys!!,positive
187,@detikcom salahsatu hal yg meyakinkan gadanya RESESI di INDONESIA,positive
188,"Indonesia aman dari resesi, jangan tunda beli properti!",positive
189,Beli hape murah: ghoib\nBeli hape mahal: antre\n\nSuwekkk ðŸ˜‚ https://t.co/WF0OQhKAuK,neutral
190,Tiktok: indonesia tahun depan resesi\nIbox: beli iphone kudu antri karena yang mau beli kebanyakan,neutral
191,"Karena beberapa faktor ekonomi, banyak negara yang gagal bayar utang, selain itu diingatkan Indonesia untuk tetap waspada di tengah ancaman resesi.\n\n#ResesiEkonomi #Seokjin #Blackpink #Rihanna #94Tahun #BankMandiri https://t.co/l9UhAMB34n",positive
192,Sepertinya Jokowi bakal tumbang saat ombak resesi ekonomi menghantam Indonesia.,negative
193,Anggota DPR: Indonesia Terdampak Parah Resesi Ekonomi Dunia Jika Pemerintah TidakÂ Antisipasi https://t.co/5wIyQu7k4m,neutral
194,Ekonom: Tidak Ada Pernyataan Indonesia Akan Resesi 2023 https://t.co/qyOGCnsm3Y #TempoBisnis,positive
195,- Ekonomi Indonesia sedang tidak baik-baik saja\n- 2023 resesi\n- Lebih baik investasi bla bla bla,neutral
196,"@hidingacc @detikcom Aku jg kena bgt imbas covid, tp ya tergantung masing bisa survive apa enggk, bagus dg melihat indonesia yg luas, jml penduduk yg bnyk bgt gk sampe resesi/krisis ekonomi. Nyatanya org"" msh bnyk yg bisa bertahan mskipun gk mudah.""",neutral
197,Menteri Pertahanan Prabowo Subianto ingatkan Indonesia untuk waspada menghadapi krisis global 2023. Prabowo Subianto mengingatkan semua pihak untuk mengantisipasi kemungkinan resesi mengingat sejumlah negara menilai bahwa tahun depan akan menjadi tahun berat.,positive
198,@CNNIndonesia Prediksi Indonesia tahun 2023 bakal ramai drama lovkdown resesi bla bla bla,neutral
199,PKS: Indonesia Akan Terdampak Resesi Global yang Parah Jika Pemerintah Kejar Proyek Mercusuar https://t.co/47GVrNVS6O,neutral
200,Indonesia: apa itu resesi???,positive
201,"@ltgkt Pernah baca, dampak resesi Indonesia itu kecil. Karna masy nya konsumtif, jd perputaran uang berjalan dg baik.",positive
202,ribuan relawan akan berkumpul di Tugu Proklamasi utk memperingati Hari Sumpah Pemuda yg akan diisi dgn doa bersama utk bangsa Indonesia agar bs bangsa ini bs lepas dr ancaman krisis global spt resesi ekonomi yg sdh dialami negara lain Dukung Total Ganjar Pranowo #SumpahRelawan https://t.co/oCyTTtchoI,neutral
203,@ezash Resesi minder masuk Indonesia.,positive
204,@miaw0101 @ezash Bener! Yg resesi amerika kayaknya krena skrng aja mreka mau makan aja susah. Indonesia klo soal makan aman.,positive
205,"Indonesia dibawah Jokowi KURANG GAUL\ndalam Perdagangan Dunia ...\n\nJadi kalau terjadi RESESI GLOBAL maka \nEFEK melemahnya EXPORT akan MINIMAL\ndibanding besarnya GDP Indonesia ....\n\nTapi INGAT ketika ada KRISIS PERUMAHAN\ndi US, IHSG drop 59% dlm SETAHUN ... https://t.co/D5jRXCW4pV",neutral
206,"Jika Tidak Antisipasi, Indonesia Terdampak Parah ResesiÂ Ekonomi https://t.co/FW6LFkLcYo",neutral
207,"Indonesia dibawah Jokowi KURANG GAUL\ndalam Perdagangan Dunia ...\n\nJadi kalau terjadi RESESI GLOBAL maka \nEFEK melemahnya EXPORT akan MINIMAL\ndibanding besarnya GDP Indonesia ....\n\nTapi INGAT ketika ada KRISIS PERUMAHAN\ndi US, IHSG drop 59% dlm SETAHUN ...",neutral
208,naaaahhhh pemuda pemudi indonesia bersatu melawan resesi eaaaa ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©,positive
209,@ezash Ya kan resesi cuma buat orang menengah kebawa...wicis 80% dr pddk indonesia. Mall itu bukan realita kak. Antri kaya gitu biasa kali. Kalo mau liat ekonomi nasional ya liat antri sembako sama loker mekdi.,neutral
210,Pemuter roda perekonomian Indonesia agar ga resesi tahun depanðŸ™,positive
211,Negara konsumtif kek indonesia yang kemungkinan bakalan mencegah terjadinya resesi,positive
212,@ezash Perilaku konsumtif orang Indonesia memang menyelamatkan Indonesia dari resesi ðŸ‘ðŸ»,positive
213,Indonesia resesi 2023. Blackpink World Tour Jakarta Concert 2023: â€œplis ada yg bs bantu war ticket?!â€ \nBegitu ada Kpop Concert lsg lupa resesi. Burn money burn ðŸ”¥ðŸ˜†ðŸ˜…\nBlackpink: Pemersatu Indonesia.,positive
214,"Syukurlah, berarti dampak positif ke Indonesia \n\nResesi AS Batal! Ekonomi  \n\nhttps://t.co/3lTrFsvSy4",positive
215,"@jokowi  \nDibawah Jokowi Indonesia KURANG GAUL\ndalam Perdagangan Dunia ...\n\nJadi kalau terjadi RESESI GLOBAL maka \nEFEK melemahnya EXPORT akan MINIMAL\ndibanding besarnya GDP Indonesia ....\n\nTapi INGAT ketika ada KRISIS PERUMAHAN\ndi US, IHSG drop 59% dlm SETAHUN ... https://t.co/XwXzWvTY2d",neutral
216,@ime_indonesia gajadi resesi kayaknya nih @BigAlphaID,positive
217,indonesia itu memang outlier\npola konsumtif masyarakatnya udah terbukti menyelamatkan negara ini dari berbagai ancaman resesi\ncmiiw,positive
218,@BanyuSadewa Ya cukup 1-2% orang Indonesia ga ngerasain efek resesi agar retailer barang high end tetep hidup. Cuman emang influencer fear mongering yg nakut2in tu ngeselin si.,neutral
219,@Psychobgxdsfh @mu_lawak @Suaragal0n @azvinl @ezash dikata resesi cm di indonesia doang apa ya?,neutral
220,"Nih ya, tahun depan  Indonesia gaakan resesi!\n\nYang gembor gembor resesi itu orang tajir yang siap serok bawah ðŸ˜‚",positive
221,"Jika Resesi Ekonomi Dunia Tidak Diantisipasi Pemerintah, Indonesia Akan Terdampak Parah\n\nPemerintah perlu menjaga efisiensi belanja negara utk dorong pertumbuhan ekonomi dg prioritas belanja yg berkualitas & menunda proyek ambisius"" ~ @AnisbyarwatiPKS\n\nhttps://t.co/uYRoz3xcuL https://t.co/z0A9E0YV9Q""",neutral
222,@arifbsantoso Kalo pemerintah tidak hati hati. Bagaimana pun akan terjadi.\n\nBahkan udah diramal bahwa 2023 Indonesia bisa resesi.,negative
223,"Valid berarti kata beberapa Ekonom, Indonesia ga terdampak resesi, lol.",positive
224,"@ezash Sebenernya gampang liat mau resesi atau engga, liat aja content baim wong, kalo ga ada content kemiskinan lagi berrti orang udh pada punya duid dan ekonomi Indonesia di pastikan sudah naik ðŸ‘""",neutral
225,"Dampak Resesi Global terhadap Ekonomi Indonesia, Ini Kata Mantan Menkeu https://t.co/badbZzxsYc",neutral
226,"Resesi? Apa itu? \n\nCelana dalam berlampu dengan fitur GPS saja masih bisa laku di Indonesia ini. Hanya 999.000, pesan sekarang!",positive
227,"@azvinl @ezash Resesi ini yang kena global, negara-negara yang ngandelin impor/ekspor. Sama kayak di Indonesia perusahaan yang kena ya yang ngandelin ekspor/impo atau perusahaan start-up yang ngincer valuasi bukan keuntungan.",neutral
228,"@ezash Resesi tuh ga perlu ditakutin daya beli orang Indonesia kuat, yg perlu di khawatirin tuh kalo udah masuk inflasi beda cerita",neutral
229,@detikcom Gak paham apa yak?...dunia mulai terancam resesi sejak adanya coved19...belajar lagi bkn hny indonesia yg lg drop goblok!!,neutral
230,@arifbsantoso Ah resesi itu hanya mitos bagi orang Indonesia ðŸ˜ðŸ˜,positive
231,"Sejumlah bank akan melakukan penyesuaian suku bunga simpanan dan kredit, akibat kenaikan suku bunga oleh Bank Indonesia. Lantas, apakah masih memungkinkan mengambil KPR di tengah ancaman resesi dan kenaikan suku bunga BI? #focus #kpr #videonews https://t.co/cv572ZDitI https://t.co/uLfhj1IxqZ",neutral
232,"Ini yang buat Indonesia lebih kuat sama resesi, perilaku konsumtif. Jadi uang mutar terus wkwkwk",positive
233,Peneliti Senior dan Ekonom Bursa Efek Indonesia Poltak Hotradero optimistis Indonesia tidak akan masuk ke dalam jurang resesi pada 2023 karena memiliki fondasi eko... https://t.co/GT62mXD8Lj,positive
234,"Tahun depan ekonomi dunia diprediksi akan gelap. Oleh karena itu, kalian para pemuda dan pemudi Indonesia diharapkan menjadi pelita yang menerangi Indonesia dari gelapnya ancaman resesi global.\n\nMaju terus generasi muda Indonesia! ðŸ‡®ðŸ‡©",neutral
